case,level_1,id,org:resource,concept:name,time:timestamp,org:role,case_start,time_from_start,time_from_last,time_from_start_category,time_from_last_category,case_end,cumulativeTimeS,remainingTimeS,executionTimeS,cumulativeTimeCategory,executionTimeCategory,remainingTimeNor,executionTimeD,cumulativeTimeD,remainingTimeD
1647,7424,st_step 96561_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-15 10:35:05+00:00,SUPERVISOR,2017-10-14 13:51:59+00:00,74586,74586.0,5,5,2017-10-26 15:31:20+00:00,74586,968175,74586.0,5,5,0.02388077968886502,0.863263889,0.863263889,11.205729167
1647,7425,dd_declaration 96559_19,SYSTEM,Request Payment,2017-10-23 06:54:24+00:00,UNDEFINED,2017-10-14 13:51:59+00:00,752545,677959.0,6,6,2017-10-26 15:31:20+00:00,752545,290216,677959.0,6,6,0.007158400452587239,7.846747685,8.710011574,3.358981481
1647,7426,dd_declaration 96559_20,SYSTEM,Payment Handled,2017-10-26 15:31:20+00:00,UNDEFINED,2017-10-14 13:51:59+00:00,1042761,290216.0,6,6,2017-10-26 15:31:20+00:00,1042761,0,290216.0,6,6,0.0,3.358981481,12.068993056,0.0
1648,7427,st_step 93110_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-14 15:40:39+00:00,EMPLOYEE,2017-10-14 15:40:39+00:00,0,0.0,1,1,2017-10-23 15:30:48+00:00,0,777009,0.0,1,1,0.019165523531660414,0.0,0.0,8.993159722
1648,7428,st_step 93109_0,STAFF MEMBER,Declaration REJECTED by PRE_APPROVER,2017-10-14 15:40:47+00:00,PRE_APPROVER,2017-10-14 15:40:39+00:00,8,8.0,1,1,2017-10-23 15:30:48+00:00,8,777001,8.0,1,1,0.019165326205518432,9.2593e-05,9.2593e-05,8.99306713
1648,7429,st_step 93111_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2017-10-17 08:22:23+00:00,EMPLOYEE,2017-10-14 15:40:39+00:00,232904,232896.0,5,5,2017-10-23 15:30:48+00:00,232904,544105,232896.0,5,5,0.013420767560213702,2.695555556,2.695648148,6.297511574
1648,7430,st_step 93107_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-17 14:26:45+00:00,EMPLOYEE,2017-10-14 15:40:39+00:00,254766,21862.0,6,4,2017-10-23 15:30:48+00:00,254766,522243,21862.0,6,4,0.012881524545719456,0.253032407,2.948680556,6.044479167
1648,7431,st_step 93108_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-17 14:27:48+00:00,PRE_APPROVER,2017-10-14 15:40:39+00:00,254829,63.0,6,1,2017-10-23 15:30:48+00:00,254829,522180,63.0,6,1,0.012879970602351368,0.000729167,2.949409722,6.04375
1648,7432,st_step 93106_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-18 07:51:14+00:00,SUPERVISOR,2017-10-14 15:40:39+00:00,317435,62606.0,6,5,2017-10-23 15:30:48+00:00,317435,459574,62606.0,6,5,0.011335745546755961,0.724606481,3.674016204,5.319143519
1648,7433,dd_declaration 93104_19,SYSTEM,Request Payment,2017-10-19 13:25:07+00:00,UNDEFINED,2017-10-14 15:40:39+00:00,423868,106433.0,6,5,2017-10-23 15:30:48+00:00,423868,353141,106433.0,6,5,0.008710493888094075,1.231863426,4.90587963,4.087280093
1648,7434,dd_declaration 93104_20,SYSTEM,Payment Handled,2017-10-23 15:30:48+00:00,UNDEFINED,2017-10-14 15:40:39+00:00,777009,353141.0,6,6,2017-10-23 15:30:48+00:00,777009,0,353141.0,6,6,0.0,4.087280093,8.993159722,0.0
1649,7435,st_step 91593_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-15 16:33:35+00:00,EMPLOYEE,2017-10-15 16:33:35+00:00,0,0.0,1,1,2017-10-19 15:31:01+00:00,0,341846,0.0,1,1,0.00843189404138689,0.0,0.0,3.956550926
1649,7436,st_step 91594_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-15 16:33:38+00:00,SUPERVISOR,2017-10-15 16:33:35+00:00,3,3.0,1,1,2017-10-19 15:31:01+00:00,3,341843,3.0,1,1,0.008431820044083646,3.4722e-05,3.4722e-05,3.956516204
1649,7437,dd_declaration 91591_19,SYSTEM,Request Payment,2017-10-16 06:44:56+00:00,UNDEFINED,2017-10-15 16:33:35+00:00,51081,51078.0,5,5,2017-10-19 15:31:01+00:00,51081,290765,51078.0,5,5,0.0071719419590805765,0.591180556,0.591215278,3.365335648
1649,7438,dd_declaration 91591_20,SYSTEM,Payment Handled,2017-10-19 15:31:01+00:00,UNDEFINED,2017-10-15 16:33:35+00:00,341846,290765.0,6,6,2017-10-19 15:31:01+00:00,341846,0,290765.0,6,6,0.0,3.365335648,3.956550926,0.0
1650,7439,st_step 92133_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-15 17:09:17+00:00,EMPLOYEE,2017-10-15 17:09:17+00:00,0,0.0,1,1,2017-10-19 15:31:01+00:00,0,339704,0.0,1,1,0.008379059966871901,0.0,0.0,3.931759259
1650,7440,st_step 92132_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-15 17:10:09+00:00,SUPERVISOR,2017-10-15 17:09:17+00:00,52,52.0,1,1,2017-10-19 15:31:01+00:00,52,339652,52.0,1,1,0.008377777346949035,0.000601852,0.000601852,3.931157407
1650,7441,dd_declaration 92130_19,SYSTEM,Request Payment,2017-10-16 06:43:47+00:00,UNDEFINED,2017-10-15 17:09:17+00:00,48870,48818.0,4,4,2017-10-19 15:31:01+00:00,48870,290834,48818.0,4,4,0.007173643897055149,0.565023148,0.565625,3.366134259
1650,7442,dd_declaration 92130_20,SYSTEM,Payment Handled,2017-10-19 15:31:01+00:00,UNDEFINED,2017-10-15 17:09:17+00:00,339704,290834.0,6,6,2017-10-19 15:31:01+00:00,339704,0,290834.0,6,6,0.0,3.366134259,3.931759259,0.0
1651,7443,st_step 91216_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-15 19:10:52+00:00,EMPLOYEE,2017-10-15 19:10:52+00:00,0,0.0,1,1,2017-10-19 15:31:01+00:00,0,332409,0.0,1,1,0.008199123191154421,0.0,0.0,3.847326389
1651,7444,st_step 91215_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-15 19:14:46+00:00,SUPERVISOR,2017-10-15 19:10:52+00:00,234,234.0,1,1,2017-10-19 15:31:01+00:00,234,332175,234.0,1,1,0.008193351401501524,0.002708333,0.002708333,3.844618056
1651,7445,dd_declaration 91213_19,SYSTEM,Request Payment,2017-10-16 11:35:40+00:00,UNDEFINED,2017-10-15 19:10:52+00:00,59088,58854.0,5,5,2017-10-19 15:31:01+00:00,59088,273321,58854.0,5,5,0.006741672306494462,0.681180556,0.683888889,3.1634375
1651,7446,dd_declaration 91213_20,SYSTEM,Payment Handled,2017-10-19 15:31:01+00:00,UNDEFINED,2017-10-15 19:10:52+00:00,332409,273321.0,6,6,2017-10-19 15:31:01+00:00,332409,0,273321.0,6,6,0.0,3.1634375,3.847326389,0.0
1652,7447,st_step 92138_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 07:11:18+00:00,EMPLOYEE,2017-10-16 07:11:18+00:00,0,0.0,1,1,2017-10-23 15:30:48+00:00,0,634770,0.0,1,1,0.01565708939303416,0.0,0.0,7.346875
1652,7448,st_step 92137_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-16 07:18:00+00:00,PRE_APPROVER,2017-10-16 07:11:18+00:00,402,402.0,2,2,2017-10-23 15:30:48+00:00,402,634368,402.0,2,2,0.015647173754399696,0.004652778,0.004652778,7.342222222
1652,7449,st_step 92136_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-17 08:23:40+00:00,SUPERVISOR,2017-10-16 07:11:18+00:00,90742,90340.0,5,5,2017-10-23 15:30:48+00:00,90742,544028,90340.0,5,5,0.01341886829609715,1.045601852,1.05025463,6.29662037
1652,7450,dd_declaration 92134_19,SYSTEM,Request Payment,2017-10-19 13:24:36+00:00,UNDEFINED,2017-10-16 07:11:18+00:00,281598,190856.0,6,5,2017-10-23 15:30:48+00:00,281598,353172,190856.0,6,5,0.008711258526894246,2.208981481,3.259236111,4.087638889
1652,7451,dd_declaration 92134_20,SYSTEM,Payment Handled,2017-10-23 15:30:48+00:00,UNDEFINED,2017-10-16 07:11:18+00:00,634770,353172.0,6,6,2017-10-23 15:30:48+00:00,634770,0,353172.0,6,6,0.0,4.087638889,7.346875,0.0
1653,7452,st_step 96353_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 07:12:50+00:00,EMPLOYEE,2017-10-16 07:12:50+00:00,0,0.0,1,1,2017-10-19 15:31:01+00:00,0,289091,0.0,1,1,0.007130651463871384,0.0,0.0,3.345960648
1653,7453,st_step 96354_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-16 07:13:31+00:00,SUPERVISOR,2017-10-16 07:12:50+00:00,41,41.0,1,1,2017-10-19 15:31:01+00:00,41,289050,41.0,1,1,0.007129640167393739,0.000474537,0.000474537,3.345486111
1653,7454,dd_declaration 96351_19,SYSTEM,Request Payment,2017-10-16 09:35:15+00:00,UNDEFINED,2017-10-16 07:12:50+00:00,8545,8504.0,3,3,2017-10-19 15:31:01+00:00,8545,280546,8504.0,3,3,0.006919882478469621,0.098425926,0.098900463,3.247060185
1653,7455,dd_declaration 96351_20,SYSTEM,Payment Handled,2017-10-19 15:31:01+00:00,UNDEFINED,2017-10-16 07:12:50+00:00,289091,280546.0,6,6,2017-10-19 15:31:01+00:00,289091,0,280546.0,6,6,0.0,3.247060185,3.345960648,0.0
1654,7456,st_step 92141_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 08:04:57+00:00,EMPLOYEE,2017-10-16 08:04:57+00:00,0,0.0,1,1,2017-10-19 15:31:01+00:00,0,285964,0.0,1,1,0.0070535216081251805,0.0,0.0,3.309768519
1654,7457,st_step 92142_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-16 08:05:28+00:00,SUPERVISOR,2017-10-16 08:04:57+00:00,31,31.0,1,1,2017-10-19 15:31:01+00:00,31,285933,31.0,1,1,0.00705275696932501,0.000358796,0.000358796,3.309409722
1654,7458,dd_declaration 92139_19,SYSTEM,Request Payment,2017-10-16 11:37:46+00:00,UNDEFINED,2017-10-16 08:04:57+00:00,12769,12738.0,4,4,2017-10-19 15:31:01+00:00,12769,273195,12738.0,4,4,0.006738564419758286,0.147430556,0.147789352,3.161979167
1654,7459,dd_declaration 92139_20,SYSTEM,Payment Handled,2017-10-19 15:31:01+00:00,UNDEFINED,2017-10-16 08:04:57+00:00,285964,273195.0,6,6,2017-10-19 15:31:01+00:00,285964,0,273195.0,6,6,0.0,3.161979167,3.309768519,0.0
1655,7460,st_step 91598_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 08:12:06+00:00,EMPLOYEE,2017-10-16 08:12:06+00:00,0,0.0,1,1,2017-11-13 16:30:54+00:00,0,2449128,0.0,1,1,0.0604096224317201,0.0,0.0,28.346388889
1655,7461,st_step 91597_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-16 08:12:35+00:00,SUPERVISOR,2017-10-16 08:12:06+00:00,29,29.0,1,1,2017-11-13 16:30:54+00:00,29,2449099,29.0,1,1,0.06040890712445542,0.000335648,0.000335648,28.346053241
1655,7462,dd_declaration 91595_19,SYSTEM,Request Payment,2017-11-09 10:55:02+00:00,UNDEFINED,2017-10-16 08:12:06+00:00,2083376,2083347.0,7,7,2017-11-13 16:30:54+00:00,2083376,365752,2083347.0,7,7,0.009021553885156876,24.1128125,24.113148148,4.233240741
1655,7463,dd_declaration 91595_20,SYSTEM,Payment Handled,2017-11-13 16:30:54+00:00,UNDEFINED,2017-10-16 08:12:06+00:00,2449128,365752.0,7,6,2017-11-13 16:30:54+00:00,2449128,0,365752.0,7,6,0.0,4.233240741,28.346388889,0.0
1656,7464,st_step 96392_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 08:54:00+00:00,EMPLOYEE,2017-10-16 08:54:00+00:00,0,0.0,1,1,2017-10-19 15:31:01+00:00,0,283021,0.0,1,1,0.006980930253644503,0.0,0.0,3.275706019
1656,7465,st_step 96393_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-16 09:04:29+00:00,SUPERVISOR,2017-10-16 08:54:00+00:00,629,629.0,2,2,2017-10-19 15:31:01+00:00,629,282392,629.0,2,2,0.006965415485731372,0.007280093,0.007280093,3.268425926
1656,7466,dd_declaration 96390_19,SYSTEM,Request Payment,2017-10-16 13:13:12+00:00,UNDEFINED,2017-10-16 08:54:00+00:00,15552,14923.0,4,4,2017-10-19 15:31:01+00:00,15552,267469,14923.0,4,4,0.00659732823363652,0.172719907,0.18,3.095706019
1656,7467,dd_declaration 96390_20,SYSTEM,Payment Handled,2017-10-19 15:31:01+00:00,UNDEFINED,2017-10-16 08:54:00+00:00,283021,267469.0,6,6,2017-10-19 15:31:01+00:00,283021,0,267469.0,6,6,0.0,3.095706019,3.275706019,0.0
1657,7468,st_step 96565_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 09:02:53+00:00,EMPLOYEE,2017-10-16 09:02:53+00:00,0,0.0,1,1,2017-10-19 15:31:01+00:00,0,282488,0.0,1,1,0.006967783399435125,0.0,0.0,3.269537037
1657,7469,st_step 96566_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-16 09:02:55+00:00,SUPERVISOR,2017-10-16 09:02:53+00:00,2,2.0,1,1,2017-10-19 15:31:01+00:00,2,282486,2.0,1,1,0.006967734067899629,2.3148e-05,2.3148e-05,3.269513889
1657,7470,dd_declaration 96563_19,SYSTEM,Request Payment,2017-10-17 11:38:03+00:00,UNDEFINED,2017-10-16 09:02:53+00:00,95710,95708.0,5,5,2017-10-19 15:31:01+00:00,95710,186778,95708.0,5,5,0.004607022768328898,1.107731481,1.10775463,2.161782407
1657,7471,dd_declaration 96563_20,SYSTEM,Payment Handled,2017-10-19 15:31:01+00:00,UNDEFINED,2017-10-16 09:02:53+00:00,282488,186778.0,6,5,2017-10-19 15:31:01+00:00,282488,0,186778.0,6,5,0.0,2.161782407,3.269537037,0.0
1658,7472,st_step 96358_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 09:41:15+00:00,EMPLOYEE,2017-10-16 09:41:15+00:00,0,0.0,1,1,2017-10-23 15:30:48+00:00,0,625773,0.0,1,1,0.015435171480610561,0.0,0.0,7.242743056
1658,7473,st_step 96359_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-16 09:41:24+00:00,PRE_APPROVER,2017-10-16 09:41:15+00:00,9,9.0,1,1,2017-10-23 15:30:48+00:00,9,625764,9.0,1,1,0.015434949488700833,0.000104167,0.000104167,7.242638889
1658,7474,st_step 96357_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-17 08:24:58+00:00,SUPERVISOR,2017-10-16 09:41:15+00:00,81823,81814.0,5,5,2017-10-23 15:30:48+00:00,81823,543950,81814.0,5,5,0.013416944366212852,0.946921296,0.947025463,6.295717593
1658,7475,dd_declaration 96355_19,SYSTEM,Request Payment,2017-10-19 11:39:16+00:00,UNDEFINED,2017-10-16 09:41:15+00:00,266281,184458.0,6,5,2017-10-23 15:30:48+00:00,266281,359492,184458.0,6,5,0.008867146179057983,2.134930556,3.081956019,4.160787037
1658,7476,dd_declaration 96355_20,SYSTEM,Payment Handled,2017-10-23 15:30:48+00:00,UNDEFINED,2017-10-16 09:41:15+00:00,625773,359492.0,6,6,2017-10-23 15:30:48+00:00,625773,0,359492.0,6,6,0.0,4.160787037,7.242743056,0.0
1659,7477,st_step 96570_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 09:51:47+00:00,EMPLOYEE,2017-10-16 09:51:47+00:00,0,0.0,1,1,2017-10-19 15:31:01+00:00,0,279554,0.0,1,1,0.006895414036864174,0.0,0.0,3.235578704
1659,7478,st_step 96569_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-16 09:53:36+00:00,SUPERVISOR,2017-10-16 09:51:47+00:00,109,109.0,1,1,2017-10-19 15:31:01+00:00,109,279445,109.0,1,1,0.006892725468179704,0.001261574,0.001261574,3.23431713
1659,7479,dd_declaration 96567_19,SYSTEM,Request Payment,2017-10-17 07:07:08+00:00,UNDEFINED,2017-10-16 09:51:47+00:00,76521,76412.0,5,5,2017-10-19 15:31:01+00:00,76521,203033,76412.0,5,5,0.005007964823063322,0.884398148,0.885659722,2.349918981
1659,7480,dd_declaration 96567_20,SYSTEM,Payment Handled,2017-10-19 15:31:01+00:00,UNDEFINED,2017-10-16 09:51:47+00:00,279554,203033.0,6,5,2017-10-19 15:31:01+00:00,279554,0,203033.0,6,5,0.0,2.349918981,3.235578704,0.0
1660,7481,st_step 96396_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 09:54:18+00:00,EMPLOYEE,2017-10-16 09:54:18+00:00,0,0.0,1,1,2017-10-19 15:31:01+00:00,0,279403,0.0,1,1,0.006891689505934312,0.0,0.0,3.233831019
1660,7482,st_step 96397_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-16 09:59:20+00:00,SUPERVISOR,2017-10-16 09:54:18+00:00,302,302.0,1,1,2017-10-19 15:31:01+00:00,302,279101,302.0,1,1,0.006884240444074589,0.00349537,0.00349537,3.230335648
1660,7483,dd_declaration 96394_19,SYSTEM,Request Payment,2017-10-17 07:07:57+00:00,UNDEFINED,2017-10-16 09:54:18+00:00,76419,76117.0,5,5,2017-10-19 15:31:01+00:00,76419,202984,76117.0,5,5,0.0050067562004436975,0.880983796,0.884479167,2.349351852
1660,7484,dd_declaration 96394_20,SYSTEM,Payment Handled,2017-10-19 15:31:01+00:00,UNDEFINED,2017-10-16 09:54:18+00:00,279403,202984.0,6,5,2017-10-19 15:31:01+00:00,279403,0,202984.0,6,5,0.0,2.349351852,3.233831019,0.0
1661,7485,st_step 96573_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 10:08:16+00:00,EMPLOYEE,2017-10-16 10:08:16+00:00,0,0.0,1,1,2017-11-13 16:30:54+00:00,0,2442158,0.0,1,1,0.060237702030520535,0.0,0.0,28.265717593
1661,7486,st_step 96574_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-11-01 14:54:43+00:00,PRE_APPROVER,2017-10-16 10:08:16+00:00,1399587,1399587.0,7,7,2017-11-13 16:30:54+00:00,1399587,1042571,1399587.0,7,7,0.025715814146202588,16.198923611,16.198923611,12.066793981
1661,7487,st_step 96575_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-11-03 10:02:43+00:00,SUPERVISOR,2017-10-16 10:08:16+00:00,1554867,155280.0,7,5,2017-11-13 16:30:54+00:00,1554867,887291,155280.0,7,5,0.021885713730382145,1.797222222,17.996145833,10.269571759
1661,7488,dd_declaration 96571_19,SYSTEM,Request Payment,2017-11-09 13:54:21+00:00,UNDEFINED,2017-10-16 10:08:16+00:00,2087165,532298.0,7,6,2017-11-13 16:30:54+00:00,2087165,354993,532298.0,7,6,0.00875617488996231,6.160856481,24.157002315,4.108715278
1661,7489,dd_declaration 96571_20,SYSTEM,Payment Handled,2017-11-13 16:30:54+00:00,UNDEFINED,2017-10-16 10:08:16+00:00,2442158,354993.0,7,6,2017-11-13 16:30:54+00:00,2442158,0,354993.0,7,6,0.0,4.108715278,28.265717593,0.0
1662,7490,st_step 86949_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 11:04:39+00:00,EMPLOYEE,2017-10-16 11:04:39+00:00,0,0.0,1,1,2017-10-23 15:30:48+00:00,0,620769,0.0,1,1,0.015311743978802436,0.0,0.0,7.184826389
1662,7491,st_step 86951_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-16 11:05:46+00:00,PRE_APPROVER,2017-10-16 11:04:39+00:00,67,67.0,1,1,2017-10-23 15:30:48+00:00,67,620702,67.0,1,1,0.015310091372363359,0.000775463,0.000775463,7.184050926
1662,7492,st_step 86950_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-19 15:17:01+00:00,SUPERVISOR,2017-10-16 11:04:39+00:00,274342,274275.0,6,6,2017-10-23 15:30:48+00:00,274342,346427,274275.0,6,6,0.008544887923437852,3.174479167,3.17525463,4.009571759
1662,7493,dd_declaration 86947_19,SYSTEM,Request Payment,2017-10-20 10:07:58+00:00,UNDEFINED,2017-10-16 11:04:39+00:00,342199,67857.0,6,5,2017-10-23 15:30:48+00:00,342199,278570,67857.0,6,5,0.006871142921400706,0.785381944,3.960636574,3.224189815
1662,7494,dd_declaration 86947_20,SYSTEM,Payment Handled,2017-10-23 15:30:48+00:00,UNDEFINED,2017-10-16 11:04:39+00:00,620769,278570.0,6,6,2017-10-23 15:30:48+00:00,620769,0,278570.0,6,6,0.0,3.224189815,7.184826389,0.0
1663,7495,st_step 96400_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 13:13:59+00:00,EMPLOYEE,2017-10-16 13:13:59+00:00,0,0.0,1,1,2017-10-23 15:30:48+00:00,0,613009,0.0,1,1,0.015120337621082404,0.0,0.0,7.095011574
1663,7496,st_step 96401_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-16 13:14:06+00:00,PRE_APPROVER,2017-10-16 13:13:59+00:00,7,7.0,1,1,2017-10-23 15:30:48+00:00,7,613002,7.0,1,1,0.015120164960708171,8.1019e-05,8.1019e-05,7.094930556
1663,7497,st_step 96402_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-19 14:48:00+00:00,SUPERVISOR,2017-10-16 13:13:59+00:00,264841,264834.0,6,6,2017-10-23 15:30:48+00:00,264841,348168,264834.0,6,6,0.008587831025086121,3.065208333,3.065289352,4.029722222
1663,7498,dd_declaration 96398_19,SYSTEM,Request Payment,2017-10-20 10:07:23+00:00,UNDEFINED,2017-10-16 13:13:59+00:00,334404,69563.0,6,5,2017-10-23 15:30:48+00:00,334404,278605,69563.0,6,5,0.006872006223271865,0.805127315,3.870416667,3.224594907
1663,7499,dd_declaration 96398_20,SYSTEM,Payment Handled,2017-10-23 15:30:48+00:00,UNDEFINED,2017-10-16 13:13:59+00:00,613009,278605.0,6,6,2017-10-23 15:30:48+00:00,613009,0,278605.0,6,6,0.0,3.224594907,7.095011574,0.0
1664,7500,st_step 96581_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 13:43:26+00:00,EMPLOYEE,2017-10-16 13:43:26+00:00,0,0.0,1,1,2017-10-23 15:30:48+00:00,0,611242,0.0,1,1,0.015076753209472701,0.0,0.0,7.074560185
1664,7501,st_step 96582_0,STAFF MEMBER,Declaration REJECTED by PRE_APPROVER,2017-10-16 13:43:28+00:00,PRE_APPROVER,2017-10-16 13:43:26+00:00,2,2.0,1,1,2017-10-23 15:30:48+00:00,2,611240,2.0,1,1,0.015076703877937206,2.3148e-05,2.3148e-05,7.074537037
1664,7502,st_step 96583_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2017-10-16 14:34:49+00:00,EMPLOYEE,2017-10-16 13:43:26+00:00,3083,3081.0,3,3,2017-10-23 15:30:48+00:00,3083,608159,3081.0,3,3,0.015000708647507384,0.035659722,0.03568287,7.038877315
1664,7503,st_step 96578_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-17 07:16:26+00:00,EMPLOYEE,2017-10-16 13:43:26+00:00,63180,60097.0,5,5,2017-10-23 15:30:48+00:00,63180,548062,60097.0,5,5,0.013518370003190271,0.69556713,0.73125,6.343310185
1664,7504,st_step 96579_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-17 07:16:28+00:00,PRE_APPROVER,2017-10-16 13:43:26+00:00,63182,2.0,5,1,2017-10-23 15:30:48+00:00,63182,548060,2.0,5,1,0.013518320671654776,2.3148e-05,0.731273148,6.343287037
1664,7505,st_step 96580_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-17 08:21:13+00:00,SUPERVISOR,2017-10-16 13:43:26+00:00,67067,3885.0,5,3,2017-10-23 15:30:48+00:00,67067,544175,3885.0,5,3,0.013422494163956022,0.044965278,0.776238426,6.298321759
1664,7506,dd_declaration 96576_19,SYSTEM,Request Payment,2017-10-19 12:17:11+00:00,UNDEFINED,2017-10-16 13:43:26+00:00,254025,186958.0,6,5,2017-10-23 15:30:48+00:00,254025,357217,186958.0,6,5,0.008811031557432588,2.163865741,2.940104167,4.134456019
1664,7507,dd_declaration 96576_20,SYSTEM,Payment Handled,2017-10-23 15:30:48+00:00,UNDEFINED,2017-10-16 13:43:26+00:00,611242,357217.0,6,6,2017-10-23 15:30:48+00:00,611242,0,357217.0,6,6,0.0,4.134456019,7.074560185,0.0
1665,7508,st_step 93245_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 14:00:10+00:00,EMPLOYEE,2017-10-16 14:00:10+00:00,0,0.0,1,1,2017-10-19 15:31:01+00:00,0,264651,0.0,1,1,0.006527820100124271,0.0,0.0,3.063090278
1665,7509,st_step 93244_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-16 14:17:17+00:00,PRE_APPROVER,2017-10-16 14:00:10+00:00,1027,1027.0,2,2,2017-10-19 15:31:01+00:00,1027,263624,1027.0,2,2,0.0065024883566476635,0.011886574,0.011886574,3.051203704
1665,7510,st_step 93246_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-17 08:49:29+00:00,SUPERVISOR,2017-10-16 14:00:10+00:00,67759,66732.0,5,5,2017-10-19 15:31:01+00:00,67759,196892,66732.0,5,5,0.004856492343326373,0.772361111,0.784247685,2.278842593
1665,7511,dd_declaration 93242_19,SYSTEM,Request Payment,2017-10-17 15:23:59+00:00,UNDEFINED,2017-10-16 14:00:10+00:00,91429,23670.0,5,4,2017-10-19 15:31:01+00:00,91429,173222,23670.0,5,4,0.004272653620744779,0.273958333,1.058206019,2.004884259
1665,7512,dd_declaration 93242_20,SYSTEM,Payment Handled,2017-10-19 15:31:01+00:00,UNDEFINED,2017-10-16 14:00:10+00:00,264651,173222.0,6,5,2017-10-19 15:31:01+00:00,264651,0,173222.0,6,5,0.0,2.004884259,3.063090278,0.0
1666,7513,st_step 93451_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-16 14:43:32+00:00,EMPLOYEE,2017-10-16 14:43:32+00:00,0,0.0,1,1,2017-10-19 15:31:01+00:00,0,262049,0.0,1,1,0.006463639772445466,0.0,0.0,3.032974537
1666,7514,st_step 93452_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-16 14:50:34+00:00,PRE_APPROVER,2017-10-16 14:43:32+00:00,422,422.0,2,2,2017-10-19 15:31:01+00:00,422,261627,422.0,2,2,0.006453230818456052,0.004884259,0.004884259,3.028090278
1666,7515,st_step 93450_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-17 07:26:20+00:00,SUPERVISOR,2017-10-16 14:43:32+00:00,60168,59746.0,5,5,2017-10-19 15:31:01+00:00,60168,201881,59746.0,5,5,0.004979549858618286,0.69150463,0.696388889,2.336585648
