case,id,org:resource,concept:name,time:timestamp,org:role,case_start,time_from_start,time_from_last,time_from_start_category,time_from_last_category
1687,dd_declaration 87024_20,SYSTEM,Payment Handled,2017-10-26 15:31:20+00:00,UNDEFINED,2017-10-22 10:29:33+00:00,363707,287657.0,6,6
1688,st_step 94768_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-22 12:00:44+00:00,EMPLOYEE,2017-10-22 12:00:44+00:00,0,0.0,1,1
1688,st_step 94767_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-22 12:01:10+00:00,SUPERVISOR,2017-10-22 12:00:44+00:00,26,26.0,1,1
1688,dd_declaration 94765_19,SYSTEM,Request Payment,2017-10-26 07:24:13+00:00,UNDEFINED,2017-10-22 12:00:44+00:00,329009,328983.0,6,6
1688,dd_declaration 94765_20,SYSTEM,Payment Handled,2017-11-02 16:30:44+00:00,UNDEFINED,2017-10-22 12:00:44+00:00,966600,637591.0,6,6
1689,st_step 94450_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-22 12:45:09+00:00,EMPLOYEE,2017-10-22 12:45:09+00:00,0,0.0,1,1
1689,st_step 94452_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-22 12:49:36+00:00,PRE_APPROVER,2017-10-22 12:45:09+00:00,267,267.0,1,1
1689,st_step 94451_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-23 06:13:57+00:00,SUPERVISOR,2017-10-22 12:45:09+00:00,62928,62661.0,5,5
1689,dd_declaration 94448_19,SYSTEM,Request Payment,2017-11-08 10:04:50+00:00,UNDEFINED,2017-10-22 12:45:09+00:00,1459181,1396253.0,7,7
1689,dd_declaration 94448_20,SYSTEM,Payment Handled,2017-11-09 16:30:58+00:00,UNDEFINED,2017-10-22 12:45:09+00:00,1568749,109568.0,7,5
1690,st_step 92170_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-22 16:39:04+00:00,EMPLOYEE,2017-10-22 16:39:04+00:00,0,0.0,1,1
1690,st_step 92171_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-22 16:39:16+00:00,SUPERVISOR,2017-10-22 16:39:04+00:00,12,12.0,1,1
1690,dd_declaration 92168_19,SYSTEM,Request Payment,2017-10-26 07:27:47+00:00,UNDEFINED,2017-10-22 16:39:04+00:00,312523,312511.0,6,6
1690,dd_declaration 92168_20,SYSTEM,Payment Handled,2017-10-30 16:31:25+00:00,UNDEFINED,2017-10-22 16:39:04+00:00,690741,378218.0,6,6
1691,st_step 94771_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-22 19:20:12+00:00,EMPLOYEE,2017-10-22 19:20:12+00:00,0,0.0,1,1
1691,st_step 94772_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-22 19:20:38+00:00,SUPERVISOR,2017-10-22 19:20:12+00:00,26,26.0,1,1
1691,dd_declaration 94769_19,SYSTEM,Request Payment,2017-10-26 07:29:42+00:00,UNDEFINED,2017-10-22 19:20:12+00:00,302970,302944.0,6,6
1691,dd_declaration 94769_20,SYSTEM,Payment Handled,2017-10-30 16:31:25+00:00,UNDEFINED,2017-10-22 19:20:12+00:00,681073,378103.0,6,6
1692,st_step 92175_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-23 06:21:44+00:00,EMPLOYEE,2017-10-23 06:21:44+00:00,0,0.0,1,1
1692,st_step 92174_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-23 06:21:47+00:00,SUPERVISOR,2017-10-23 06:21:44+00:00,3,3.0,1,1
1692,dd_declaration 92172_19,SYSTEM,Request Payment,2017-10-23 07:36:13+00:00,UNDEFINED,2017-10-23 06:21:44+00:00,4469,4466.0,3,3
1692,dd_declaration 92172_20,SYSTEM,Payment Handled,2017-10-26 15:31:20+00:00,UNDEFINED,2017-10-23 06:21:44+00:00,292176,287707.0,6,6
1693,st_step 94776_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-23 07:18:15+00:00,EMPLOYEE,2017-10-23 07:18:15+00:00,0,0.0,1,1
1693,st_step 94775_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-23 07:27:18+00:00,PRE_APPROVER,2017-10-23 07:18:15+00:00,543,543.0,2,2
1693,st_step 94777_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-24 09:38:48+00:00,SUPERVISOR,2017-10-23 07:18:15+00:00,94833,94290.0,5,5
1693,dd_declaration 94773_19,SYSTEM,Request Payment,2017-11-09 11:53:34+00:00,UNDEFINED,2017-10-23 07:18:15+00:00,1485319,1390486.0,7,7
1693,dd_declaration 94773_20,SYSTEM,Payment Handled,2017-11-13 16:30:54+00:00,UNDEFINED,2017-10-23 07:18:15+00:00,1847559,362240.0,7,6
1694,st_step 94780_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-23 07:20:01+00:00,EMPLOYEE,2017-10-23 07:20:01+00:00,0,0.0,1,1
1694,st_step 94781_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-23 07:20:04+00:00,SUPERVISOR,2017-10-23 07:20:01+00:00,3,3.0,1,1
1694,dd_declaration 94778_19,SYSTEM,Request Payment,2017-10-23 14:23:09+00:00,UNDEFINED,2017-10-23 07:20:01+00:00,25388,25385.0,4,4
1694,dd_declaration 94778_20,SYSTEM,Payment Handled,2017-10-26 15:31:20+00:00,UNDEFINED,2017-10-23 07:20:01+00:00,288679,263291.0,6,6
1695,st_step 93526_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-23 08:56:38+00:00,EMPLOYEE,2017-10-23 08:56:38+00:00,0,0.0,1,1
1695,st_step 93525_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-23 09:05:59+00:00,PRE_APPROVER,2017-10-23 08:56:38+00:00,561,561.0,2,2
1695,st_step 93524_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-24 10:50:26+00:00,SUPERVISOR,2017-10-23 08:56:38+00:00,93228,92667.0,5,5
1695,dd_declaration 93522_19,SYSTEM,Request Payment,2017-10-25 08:58:34+00:00,UNDEFINED,2017-10-23 08:56:38+00:00,172916,79688.0,5,5
1695,dd_declaration 93522_20,SYSTEM,Payment Handled,2017-10-26 15:31:20+00:00,UNDEFINED,2017-10-23 08:56:38+00:00,282882,109966.0,6,5
1696,st_step 93529_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-23 10:58:59+00:00,EMPLOYEE,2017-10-23 10:58:59+00:00,0,0.0,1,1
1696,st_step 93530_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-23 10:59:12+00:00,SUPERVISOR,2017-10-23 10:58:59+00:00,13,13.0,1,1
1696,dd_declaration 93527_19,SYSTEM,Request Payment,2017-10-24 08:13:16+00:00,UNDEFINED,2017-10-23 10:58:59+00:00,76457,76444.0,5,5
1696,dd_declaration 93527_20,SYSTEM,Payment Handled,2017-10-26 15:31:20+00:00,UNDEFINED,2017-10-23 10:58:59+00:00,275541,199084.0,6,5
1697,st_step 93533_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-23 15:48:15+00:00,EMPLOYEE,2017-10-23 15:48:15+00:00,0,0.0,1,1
1697,st_step 93534_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-23 15:48:19+00:00,SUPERVISOR,2017-10-23 15:48:15+00:00,4,4.0,1,1
1697,dd_declaration 93531_19,SYSTEM,Request Payment,2017-10-24 07:52:17+00:00,UNDEFINED,2017-10-23 15:48:15+00:00,57842,57838.0,5,5
1697,dd_declaration 93531_20,SYSTEM,Payment Handled,2017-10-26 15:31:20+00:00,UNDEFINED,2017-10-23 15:48:15+00:00,258185,200343.0,6,5
1698,st_step 93282_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-24 10:50:28+00:00,EMPLOYEE,2017-10-24 10:50:28+00:00,0,0.0,1,1
1698,st_step 93283_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-24 10:50:36+00:00,SUPERVISOR,2017-10-24 10:50:28+00:00,8,8.0,1,1
1698,dd_declaration 93280_19,SYSTEM,Request Payment,2017-10-27 08:32:45+00:00,UNDEFINED,2017-10-24 10:50:28+00:00,250937,250929.0,6,6
1698,dd_declaration 93280_20,SYSTEM,Payment Handled,2017-10-30 16:31:25+00:00,UNDEFINED,2017-10-24 10:50:28+00:00,538857,287920.0,6,6
1699,st_step 94858_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-24 10:57:56+00:00,EMPLOYEE,2017-10-24 10:57:56+00:00,0,0.0,1,1
1699,st_step 94859_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-24 11:08:10+00:00,SUPERVISOR,2017-10-24 10:57:56+00:00,614,614.0,2,2
1699,dd_declaration 94856_19,SYSTEM,Request Payment,2017-10-25 08:58:11+00:00,UNDEFINED,2017-10-24 10:57:56+00:00,79215,78601.0,5,5
1699,dd_declaration 94856_20,SYSTEM,Payment Handled,2017-10-26 15:31:20+00:00,UNDEFINED,2017-10-24 10:57:56+00:00,189204,109989.0,5,5
1700,st_step 96519_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-24 11:39:47+00:00,EMPLOYEE,2017-10-24 11:39:47+00:00,0,0.0,1,1
1700,st_step 96520_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-24 11:46:25+00:00,SUPERVISOR,2017-10-24 11:39:47+00:00,398,398.0,1,1
1700,dd_declaration 96517_19,SYSTEM,Request Payment,2017-11-02 15:07:27+00:00,UNDEFINED,2017-10-24 11:39:47+00:00,790060,789662.0,6,6
1700,dd_declaration 96517_20,SYSTEM,Payment Handled,2017-11-06 16:30:54+00:00,UNDEFINED,2017-10-24 11:39:47+00:00,1140667,350607.0,6,6
1701,st_step 93536_0,STAFF MEMBER,Declaration SAVED by EMPLOYEE,2017-10-24 13:58:12+00:00,EMPLOYEE,2017-10-24 13:58:12+00:00,0,0.0,1,1
1702,st_step 87031_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-25 08:14:58+00:00,EMPLOYEE,2017-10-25 08:14:58+00:00,0,0.0,1,1
1702,st_step 87030_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-25 08:16:48+00:00,SUPERVISOR,2017-10-25 08:14:58+00:00,110,110.0,1,1
1702,dd_declaration 87028_19,SYSTEM,Request Payment,2017-11-09 14:45:50+00:00,UNDEFINED,2017-10-25 08:14:58+00:00,1319452,1319342.0,7,7
1702,dd_declaration 87028_20,SYSTEM,Payment Handled,2017-11-13 16:30:54+00:00,UNDEFINED,2017-10-25 08:14:58+00:00,1671356,351904.0,7,6
1703,st_step 92180_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-25 11:21:19+00:00,EMPLOYEE,2017-10-25 11:21:19+00:00,0,0.0,1,1
1703,st_step 92178_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-25 11:21:24+00:00,PRE_APPROVER,2017-10-25 11:21:19+00:00,5,5.0,1,1
1703,st_step 92179_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-25 11:22:24+00:00,SUPERVISOR,2017-10-25 11:21:19+00:00,65,60.0,1,1
1703,dd_declaration 92176_19,SYSTEM,Request Payment,2017-10-26 07:30:09+00:00,UNDEFINED,2017-10-25 11:21:19+00:00,72530,72465.0,5,5
1703,dd_declaration 92176_20,SYSTEM,Payment Handled,2017-10-30 16:31:25+00:00,UNDEFINED,2017-10-25 11:21:19+00:00,450606,378076.0,6,6
1704,st_step 93286_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-25 13:13:10+00:00,EMPLOYEE,2017-10-25 13:13:10+00:00,0,0.0,1,1
1704,st_step 93287_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-25 13:13:14+00:00,SUPERVISOR,2017-10-25 13:13:10+00:00,4,4.0,1,1
1704,dd_declaration 93284_19,SYSTEM,Request Payment,2017-10-27 08:31:11+00:00,UNDEFINED,2017-10-25 13:13:10+00:00,155881,155877.0,5,5
1704,dd_declaration 93284_20,SYSTEM,Payment Handled,2017-10-30 16:31:25+00:00,UNDEFINED,2017-10-25 13:13:10+00:00,443895,288014.0,6,6
1705,st_step 96529_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-25 13:47:00+00:00,EMPLOYEE,2017-10-25 13:47:00+00:00,0,0.0,1,1
1705,st_step 96528_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-25 15:36:14+00:00,SUPERVISOR,2017-10-25 13:47:00+00:00,6554,6554.0,3,3
1705,dd_declaration 96526_19,SYSTEM,Request Payment,2017-10-27 08:30:34+00:00,UNDEFINED,2017-10-25 13:47:00+00:00,153814,147260.0,5,5
1705,dd_declaration 96526_20,SYSTEM,Payment Handled,2017-10-30 16:31:25+00:00,UNDEFINED,2017-10-25 13:47:00+00:00,441865,288051.0,6,6
1706,st_step 87231_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-25 14:51:46+00:00,EMPLOYEE,2017-10-25 14:51:46+00:00,0,0.0,1,1
1706,st_step 87232_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-25 15:35:35+00:00,SUPERVISOR,2017-10-25 14:51:46+00:00,2629,2629.0,3,3
1706,dd_declaration 87229_19,SYSTEM,Request Payment,2017-10-27 08:30:34+00:00,UNDEFINED,2017-10-25 14:51:46+00:00,149928,147299.0,5,5
1706,dd_declaration 87229_20,SYSTEM,Payment Handled,2017-10-30 16:31:25+00:00,UNDEFINED,2017-10-25 14:51:46+00:00,437979,288051.0,6,6
1707,st_step 94784_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-25 15:22:39+00:00,EMPLOYEE,2017-10-25 15:22:39+00:00,0,0.0,1,1
1707,st_step 94785_0,STAFF MEMBER,Declaration REJECTED by PRE_APPROVER,2017-10-25 15:23:13+00:00,PRE_APPROVER,2017-10-25 15:22:39+00:00,34,34.0,1,1
1707,st_step 94783_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2017-10-27 07:16:01+00:00,EMPLOYEE,2017-10-25 15:22:39+00:00,143602,143568.0,5,5
1708,st_step 94939_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-25 15:24:20+00:00,EMPLOYEE,2017-10-25 15:24:20+00:00,0,0.0,1,1
1708,st_step 94940_0,STAFF MEMBER,Declaration REJECTED by PRE_APPROVER,2017-10-25 15:26:33+00:00,PRE_APPROVER,2017-10-25 15:24:20+00:00,133,133.0,1,1
1708,st_step 94938_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2017-10-27 07:15:21+00:00,EMPLOYEE,2017-10-25 15:24:20+00:00,143461,143328.0,5,5
1709,st_step 94543_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-25 16:05:49+00:00,EMPLOYEE,2017-10-25 16:05:49+00:00,0,0.0,1,1
1709,st_step 94542_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-25 16:05:53+00:00,PRE_APPROVER,2017-10-25 16:05:49+00:00,4,4.0,1,1
1709,st_step 94544_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-25 20:37:13+00:00,SUPERVISOR,2017-10-25 16:05:49+00:00,16284,16280.0,4,4
1709,dd_declaration 94540_19,SYSTEM,Request Payment,2017-10-26 10:12:02+00:00,UNDEFINED,2017-10-25 16:05:49+00:00,65173,48889.0,5,4
1709,dd_declaration 94540_20,SYSTEM,Payment Handled,2017-10-30 16:31:25+00:00,UNDEFINED,2017-10-25 16:05:49+00:00,433536,368363.0,6,6
1710,st_step 94549_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-26 08:05:16+00:00,EMPLOYEE,2017-10-26 08:05:16+00:00,0,0.0,1,1
1710,st_step 94548_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-26 08:05:25+00:00,PRE_APPROVER,2017-10-26 08:05:16+00:00,9,9.0,1,1
1710,st_step 94547_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-30 09:14:33+00:00,SUPERVISOR,2017-10-26 08:05:16+00:00,349757,349748.0,6,6
1710,dd_declaration 94545_19,SYSTEM,Request Payment,2017-10-31 16:52:01+00:00,UNDEFINED,2017-10-26 08:05:16+00:00,463605,113848.0,6,5
1710,dd_declaration 94545_20,SYSTEM,Payment Handled,2017-11-02 16:30:44+00:00,UNDEFINED,2017-10-26 08:05:16+00:00,635128,171523.0,6,5
1711,st_step 96524_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-26 08:08:10+00:00,EMPLOYEE,2017-10-26 08:08:10+00:00,0,0.0,1,1
1711,st_step 96525_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-26 08:08:13+00:00,PRE_APPROVER,2017-10-26 08:08:10+00:00,3,3.0,1,1
1711,st_step 96523_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-30 09:14:57+00:00,SUPERVISOR,2017-10-26 08:08:10+00:00,349607,349604.0,6,6
1711,dd_declaration 96521_19,SYSTEM,Request Payment,2017-10-31 16:53:03+00:00,UNDEFINED,2017-10-26 08:08:10+00:00,463493,113886.0,6,5
1711,dd_declaration 96521_20,SYSTEM,Payment Handled,2017-11-02 16:30:44+00:00,UNDEFINED,2017-10-26 08:08:10+00:00,634954,171461.0,6,5
1712,st_step 93543_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-26 13:27:15+00:00,EMPLOYEE,2017-10-26 13:27:15+00:00,0,0.0,1,1
1712,st_step 93541_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-26 13:52:43+00:00,SUPERVISOR,2017-10-26 13:27:15+00:00,1528,1528.0,2,2
1712,st_step 93542_0,STAFF MEMBER,Declaration REJECTED by MISSING,2017-10-30 08:39:26+00:00,MISSING,2017-10-26 13:27:15+00:00,328331,326803.0,6,6
1712,st_step 93540_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-11-06 09:57:31+00:00,EMPLOYEE,2017-10-26 13:27:15+00:00,937816,609485.0,6,6
1712,st_step 93539_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-11-06 09:57:48+00:00,SUPERVISOR,2017-10-26 13:27:15+00:00,937833,17.0,6,1
1712,dd_declaration 93537_19,SYSTEM,Request Payment,2017-11-06 10:14:13+00:00,UNDEFINED,2017-10-26 13:27:15+00:00,938818,985.0,6,2
1712,dd_declaration 93537_20,SYSTEM,Payment Handled,2017-11-09 16:30:58+00:00,UNDEFINED,2017-10-26 13:27:15+00:00,1220623,281805.0,6,6
1713,st_step 91703_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-26 13:48:42+00:00,EMPLOYEE,2017-10-26 13:48:42+00:00,0,0.0,1,1
1713,st_step 91702_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-26 13:51:19+00:00,SUPERVISOR,2017-10-26 13:48:42+00:00,157,157.0,1,1
1713,dd_declaration 91700_19,SYSTEM,Request Payment,2017-10-30 08:40:31+00:00,UNDEFINED,2017-10-26 13:48:42+00:00,327109,326952.0,6,6
1713,dd_declaration 91700_20,SYSTEM,Payment Handled,2017-11-02 16:30:44+00:00,UNDEFINED,2017-10-26 13:48:42+00:00,614522,287413.0,6,6
1714,st_step 93291_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-26 13:56:47+00:00,EMPLOYEE,2017-10-26 13:56:47+00:00,0,0.0,1,1
1714,st_step 93290_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-26 13:56:52+00:00,SUPERVISOR,2017-10-26 13:56:47+00:00,5,5.0,1,1
1714,dd_declaration 93288_19,SYSTEM,Request Payment,2017-10-30 08:33:39+00:00,UNDEFINED,2017-10-26 13:56:47+00:00,326212,326207.0,6,6
1714,dd_declaration 93288_20,SYSTEM,Payment Handled,2017-11-02 16:30:44+00:00,UNDEFINED,2017-10-26 13:56:47+00:00,614037,287825.0,6,6
1715,st_step 87239_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-26 14:10:12+00:00,EMPLOYEE,2017-10-26 14:10:12+00:00,0,0.0,1,1
1715,st_step 87240_0,STAFF MEMBER,Declaration REJECTED by PRE_APPROVER,2017-10-26 14:10:16+00:00,PRE_APPROVER,2017-10-26 14:10:12+00:00,4,4.0,1,1
1715,st_step 87238_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2017-10-27 07:14:29+00:00,EMPLOYEE,2017-10-26 14:10:12+00:00,61457,61453.0,5,5
1715,st_step 87236_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-11-03 13:15:11+00:00,EMPLOYEE,2017-10-26 14:10:12+00:00,687899,626442.0,6,6
1715,st_step 87237_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-11-03 13:15:15+00:00,PRE_APPROVER,2017-10-26 14:10:12+00:00,687903,4.0,6,1
1715,st_step 87235_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-11-03 15:40:38+00:00,SUPERVISOR,2017-10-26 14:10:12+00:00,696626,8723.0,6,3
1715,dd_declaration 87233_19,SYSTEM,Request Payment,2017-11-08 10:20:35+00:00,UNDEFINED,2017-10-26 14:10:12+00:00,1109423,412797.0,6,6
1715,dd_declaration 87233_20,SYSTEM,Payment Handled,2017-11-09 16:30:58+00:00,UNDEFINED,2017-10-26 14:10:12+00:00,1218046,108623.0,6,5
1716,st_step 94553_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-26 16:27:37+00:00,EMPLOYEE,2017-10-26 16:27:37+00:00,0,0.0,1,1
1716,st_step 94552_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-26 16:27:39+00:00,SUPERVISOR,2017-10-26 16:27:37+00:00,2,2.0,1,1
1716,dd_declaration 94550_19,SYSTEM,Request Payment,2017-11-02 15:02:39+00:00,UNDEFINED,2017-10-26 16:27:37+00:00,599702,599700.0,6,6
1716,dd_declaration 94550_20,SYSTEM,Payment Handled,2017-11-06 16:30:54+00:00,UNDEFINED,2017-10-26 16:27:37+00:00,950597,350895.0,6,6
1717,st_step 91706_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-27 07:35:15+00:00,EMPLOYEE,2017-10-27 07:35:15+00:00,0,0.0,1,1
1717,st_step 91707_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-27 07:35:17+00:00,PRE_APPROVER,2017-10-27 07:35:15+00:00,2,2.0,1,1
1717,st_step 91708_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-27 07:39:07+00:00,SUPERVISOR,2017-10-27 07:35:15+00:00,232,230.0,1,1
1717,dd_declaration 91704_19,SYSTEM,Request Payment,2017-11-08 10:19:55+00:00,UNDEFINED,2017-10-27 07:35:15+00:00,1046680,1046448.0,6,6
1717,dd_declaration 91704_20,SYSTEM,Payment Handled,2017-11-09 16:30:58+00:00,UNDEFINED,2017-10-27 07:35:15+00:00,1155343,108663.0,6,5
1718,st_step 91711_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-27 07:36:30+00:00,EMPLOYEE,2017-10-27 07:36:30+00:00,0,0.0,1,1
1718,st_step 91712_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-27 07:36:33+00:00,PRE_APPROVER,2017-10-27 07:36:30+00:00,3,3.0,1,1
1718,st_step 91713_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-27 07:38:57+00:00,SUPERVISOR,2017-10-27 07:36:30+00:00,147,144.0,1,1
1718,dd_declaration 91709_19,SYSTEM,Request Payment,2017-11-08 10:19:55+00:00,UNDEFINED,2017-10-27 07:36:30+00:00,1046605,1046458.0,6,6
1718,dd_declaration 91709_20,SYSTEM,Payment Handled,2017-11-09 16:30:58+00:00,UNDEFINED,2017-10-27 07:36:30+00:00,1155268,108663.0,6,5
1719,st_step 94555_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-27 07:46:56+00:00,EMPLOYEE,2017-10-27 07:46:56+00:00,0,0.0,1,1
1719,st_step 94556_0,STAFF MEMBER,Declaration REJECTED by PRE_APPROVER,2017-10-27 07:47:32+00:00,PRE_APPROVER,2017-10-27 07:46:56+00:00,36,36.0,1,1
1719,st_step 94557_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2017-10-27 07:51:31+00:00,EMPLOYEE,2017-10-27 07:46:56+00:00,275,239.0,1,1
1720,st_step 91716_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-27 07:53:20+00:00,EMPLOYEE,2017-10-27 07:53:20+00:00,0,0.0,1,1
1720,st_step 91717_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-27 07:55:16+00:00,PRE_APPROVER,2017-10-27 07:53:20+00:00,116,116.0,1,1
1720,st_step 91718_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-27 08:49:26+00:00,SUPERVISOR,2017-10-27 07:53:20+00:00,3366,3250.0,3,3
1720,dd_declaration 91714_19,SYSTEM,Request Payment,2017-11-08 10:20:35+00:00,UNDEFINED,2017-10-27 07:53:20+00:00,1045635,1042269.0,6,6
1720,dd_declaration 91714_20,SYSTEM,Payment Handled,2017-11-13 16:30:54+00:00,UNDEFINED,2017-10-27 07:53:20+00:00,1499854,454219.0,7,6
1721,st_step 94788_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-27 10:38:00+00:00,EMPLOYEE,2017-10-27 10:38:00+00:00,0,0.0,1,1
1721,st_step 94789_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-27 10:45:03+00:00,SUPERVISOR,2017-10-27 10:38:00+00:00,423,423.0,2,2
1721,dd_declaration 94786_19,SYSTEM,Request Payment,2017-11-03 12:12:19+00:00,UNDEFINED,2017-10-27 10:38:00+00:00,610459,610036.0,6,6
1721,dd_declaration 94786_20,SYSTEM,Payment Handled,2017-11-06 16:30:54+00:00,UNDEFINED,2017-10-27 10:38:00+00:00,885174,274715.0,6,6
1722,st_step 87035_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-27 10:46:57+00:00,EMPLOYEE,2017-10-27 10:46:57+00:00,0,0.0,1,1
1722,st_step 87034_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-10-27 10:51:42+00:00,SUPERVISOR,2017-10-27 10:46:57+00:00,285,285.0,1,1
1722,dd_declaration 87032_19,SYSTEM,Request Payment,2017-10-31 13:46:50+00:00,UNDEFINED,2017-10-27 10:46:57+00:00,356393,356108.0,6,6
1722,dd_declaration 87032_20,SYSTEM,Payment Handled,2017-11-02 16:30:44+00:00,UNDEFINED,2017-10-27 10:46:57+00:00,539027,182634.0,6,5
